teamLoc,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamPTS1,teamPTS2,teamRslt
1,93,23,11,10,13,18,95,37,0.3895,68,30,0.4412,27,7,0.2593,17,12,0.7059,16,36,24,24,0
0,108,23,9,6,3,23,91,41,0.4505,67,36,0.5373,24,5,0.2083,28,21,0.75,10,38,32,30,1
1,103,21,14,3,7,25,93,35,0.3763,57,18,0.3158,36,17,0.4722,24,16,0.6667,16,37,25,32,0
0,109,23,10,15,6,20,80,39,0.4875,53,29,0.5472,27,10,0.3704,29,21,0.7241,3,33,24,34,1
1,100,31,20,1,9,24,81,39,0.4815,54,31,0.5741,27,8,0.2963,18,14,0.7778,8,35,20,30,0
0,91,18,14,5,2,19,89,33,0.3708,55,25,0.4545,34,8,0.2353,20,17,0.85,11,34,15,20,0
1,116,28,10,9,6,17,83,43,0.5181,60,31,0.5167,23,12,0.5217,20,18,0.9,3,41,33,25,1
0,113,22,13,10,2,23,78,36,0.4615,42,24,0.5714,36,12,0.3333,35,29,0.8286,2,33,30,23,0
1,115,36,16,8,5,26,82,44,0.5366,55,33,0.6,27,11,0.4074,21,16,0.7619,6,36,29,37,1
0,107,20,15,4,6,17,79,39,0.4937,49,29,0.5918,30,10,0.3333,23,19,0.8261,10,44,17,35,1
1,93,17,5,9,3,19,89,35,0.3933,59,25,0.4237,30,10,0.3333,17,13,0.7647,8,29,25,19,0
0,97,23,10,5,4,20,79,38,0.481,58,29,0.5,21,9,0.4286,18,12,0.6667,12,38,25,25,1
1,78,20,10,6,5,14,75,30,0.4,51,27,0.5294,24,3,0.125,18,15,0.8333,5,31,13,18,0
0,107,25,16,7,10,20,85,41,0.4824,60,32,0.5333,25,9,0.36,22,16,0.7273,10,39,33,20,1
1,85,15,15,6,3,24,94,33,0.3511,61,22,0.3607,33,11,0.3333,13,8,0.6154,12,30,23,26,0
0,121,23,10,9,2,20,93,45,0.4839,60,31,0.5167,33,14,0.4242,23,17,0.7391,13,30,36,33,1
1,108,24,17,4,3,20,84,39,0.4643,51,27,0.5294,33,12,0.3636,24,18,0.75,13,30,24,33,0
0,112,21,16,6,7,18,77,42,0.5455,52,34,0.6538,25,8,0.32,32,20,0.625,13,27,32,38,0
1,114,25,10,9,1,24,87,47,0.5402,69,42,0.6087,18,5,0.2778,19,15,0.7895,9,29,22,31,1
0,129,40,13,6,7,21,85,49,0.5765,53,31,0.5849,32,18,0.5625,14,13,0.9286,7,32,27,34,1
1,104,24,12,2,4,15,89,38,0.427,46,26,0.5652,43,12,0.2791,21,16,0.7619,11,21,18,27,0
0,91,12,8,6,6,15,84,29,0.3452,60,24,0.4,24,5,0.2083,35,28,0.8,12,34,26,22,0
1,95,25,14,4,5,24,85,38,0.4471,59,30,0.5085,26,8,0.3077,18,11,0.6111,11,40,22,32,1
0,105,17,16,6,2,23,85,37,0.4353,57,23,0.4035,28,14,0.5,24,17,0.7083,11,34,37,17,0
1,109,19,12,9,9,17,84,38,0.4524,57,28,0.4912,27,10,0.3704,26,23,0.8846,10,33,27,23,1
0,89,17,8,8,5,15,85,34,0.4,54,23,0.4259,31,11,0.3548,19,10,0.5263,8,35,26,16,0
1,91,23,16,6,8,21,81,34,0.4198,48,22,0.4583,33,12,0.3636,15,11,0.7333,9,44,30,20,1
0,97,22,16,4,6,19,82,38,0.4634,52,29,0.5577,30,9,0.3,15,12,0.8,11,31,11,31,0
1,111,20,7,9,7,12,95,42,0.4421,74,38,0.5135,21,4,0.1905,26,23,0.8846,16,33,30,24,1
0,110,28,15,11,4,16,77,41,0.5325,49,28,0.5714,28,13,0.4643,25,15,0.6,7,36,26,35,1
1,96,25,16,8,2,18,87,36,0.4138,53,24,0.4528,34,12,0.3529,15,12,0.8,10,31,20,22,0
0,102,17,13,7,2,29,85,36,0.4235,52,28,0.5385,33,8,0.2424,26,22,0.8462,7,36,24,29,0
1,113,17,13,8,2,21,72,32,0.4444,35,21,0.6,37,11,0.2973,49,38,0.7755,5,38,28,32,1
0,112,29,12,7,4,19,96,45,0.4688,68,36,0.5294,28,9,0.3214,18,13,0.7222,11,39,26,25,1
1,103,23,15,9,6,20,85,38,0.4471,50,29,0.58,35,9,0.2571,25,18,0.72,7,40,34,28,0
0,104,31,6,5,6,23,95,40,0.4211,59,26,0.4407,36,14,0.3889,13,10,0.7692,7,36,28,33,0
1,121,27,10,2,3,14,83,42,0.506,48,27,0.5625,35,15,0.4286,26,22,0.8462,4,41,33,25,1
0,112,19,18,7,5,26,76,38,0.5,47,27,0.5745,29,11,0.3793,31,25,0.8065,12,28,29,29,0
1,122,21,11,7,3,25,92,45,0.4891,59,35,0.5932,33,10,0.303,30,22,0.7333,17,24,31,26,1
0,111,22,13,9,4,21,92,40,0.4348,66,32,0.4848,26,8,0.3077,33,23,0.697,13,31,21,28,0
1,123,23,15,4,4,23,92,46,0.5,61,34,0.5574,31,12,0.3871,25,19,0.76,12,41,28,31,1
0,98,21,9,5,3,20,82,35,0.4268,48,17,0.3542,34,18,0.5294,11,10,0.9091,6,28,22,28,0
1,113,33,7,4,2,13,90,45,0.5,65,34,0.5231,25,11,0.44,17,12,0.7059,13,39,29,20,1
0,96,18,16,5,2,14,83,37,0.4458,52,28,0.5385,31,9,0.2903,20,13,0.65,11,29,23,28,0
1,105,28,13,7,3,19,83,45,0.5422,62,39,0.629,21,6,0.2857,11,9,0.8182,6,32,23,29,1
0,100,24,14,15,5,18,83,39,0.4699,64,32,0.5,19,7,0.3684,18,15,0.8333,7,28,32,26,0
1,105,27,21,8,8,18,79,39,0.4937,45,26,0.5778,34,13,0.3824,16,14,0.875,8,36,27,28,1
0,109,20,20,11,2,20,82,38,0.4634,59,31,0.5254,23,7,0.3043,36,26,0.7222,15,22,26,21,0
1,120,29,20,7,9,27,83,47,0.5663,61,36,0.5902,22,11,0.5,18,15,0.8333,12,26,22,42,1
0,95,22,14,5,4,17,82,36,0.439,56,34,0.6071,26,2,0.0769,23,21,0.913,10,33,30,23,0
1,107,26,9,6,8,19,80,38,0.475,52,27,0.5192,28,11,0.3929,22,20,0.9091,8,34,28,27,1
0,95,23,17,9,11,19,75,34,0.4533,44,22,0.5,31,12,0.3871,19,15,0.7895,11,30,22,29,1
1,88,20,12,10,3,22,86,33,0.3837,57,25,0.4386,29,8,0.2759,16,14,0.875,11,29,26,20,0
0,111,28,11,4,6,19,91,43,0.4725,55,26,0.4727,36,17,0.4722,10,8,0.8,10,30,32,24,1
1,110,31,11,4,3,14,93,42,0.4516,60,32,0.5333,33,10,0.303,21,16,0.7619,15,32,21,24,0
0,96,19,21,7,8,24,80,30,0.375,48,21,0.4375,32,9,0.2813,34,27,0.7941,14,38,25,29,0
1,102,27,12,8,7,28,89,34,0.382,64,27,0.4219,25,7,0.28,29,27,0.931,7,36,30,23,1
0,95,15,18,6,3,21,86,36,0.4186,50,27,0.54,36,9,0.25,16,14,0.875,11,38,22,19,0
1,111,22,11,6,5,13,89,39,0.4382,63,26,0.4127,26,13,0.5,25,20,0.8,12,35,30,31,1
0,104,21,8,4,2,19,85,42,0.4941,73,37,0.5068,12,5,0.4167,24,15,0.625,10,30,27,30,0
1,109,28,9,3,4,18,81,39,0.4815,52,30,0.5769,29,9,0.3103,26,22,0.8462,9,30,19,32,1
0,114,24,15,2,5,22,84,38,0.4524,49,25,0.5102,35,13,0.3714,32,25,0.7813,7,34,27,36,0
1,125,30,11,12,5,27,93,49,0.5269,70,40,0.5714,23,9,0.3913,28,18,0.6429,8,39,33,26,1
0,107,26,12,6,4,22,83,42,0.506,52,27,0.5192,31,15,0.4839,10,8,0.8,7,26,30,25,0
1,114,17,12,5,5,15,77,39,0.5065,42,26,0.619,35,13,0.3714,28,23,0.8214,8,32,27,27,1
0,114,22,14,7,1,21,97,46,0.4742,71,36,0.507,26,10,0.3846,14,12,0.8571,14,35,25,36,1
1,103,26,15,7,8,18,77,39,0.5065,52,30,0.5769,25,9,0.36,22,16,0.7273,2,34,29,33,0
0,104,22,14,11,6,14,86,40,0.4651,63,30,0.4762,23,10,0.4348,14,14,1,10,28,30,25,0
1,106,33,16,4,9,15,92,46,0.5,68,37,0.5441,24,9,0.375,5,5,1,13,30,30,30,1
0,99,27,20,10,7,16,85,39,0.4588,60,34,0.5667,25,5,0.2,21,16,0.7619,11,26,30,26,0
1,129,25,12,16,3,22,91,53,0.5824,63,39,0.619,28,14,0.5,14,9,0.6429,7,35,35,34,1
0,104,21,13,12,6,21,98,36,0.3673,68,23,0.3382,30,13,0.4333,22,19,0.8636,18,41,30,26,1
1,96,22,13,5,7,17,85,35,0.4118,63,29,0.4603,22,6,0.2727,26,20,0.7692,9,41,27,24,0
0,101,20,18,10,1,22,82,39,0.4756,56,27,0.4821,26,12,0.4615,15,11,0.7333,14,27,25,28,0
1,105,20,14,16,4,15,70,37,0.5286,44,27,0.6136,26,10,0.3846,31,21,0.6774,8,25,21,34,1
0,105,18,17,7,1,18,83,39,0.4699,63,35,0.5556,20,4,0.2,30,23,0.7667,11,32,25,26,0
1,127,28,15,13,4,23,81,44,0.5432,49,26,0.5306,32,18,0.5625,29,21,0.7241,4,31,29,29,1
0,123,29,12,6,1,21,90,46,0.5111,58,29,0.5,32,17,0.5313,18,14,0.7778,12,30,35,29,1
1,110,26,10,5,4,16,77,39,0.5065,45,27,0.6,32,12,0.375,22,20,0.9091,4,25,28,24,0
0,108,17,8,7,5,21,76,36,0.4737,58,29,0.5,18,7,0.3889,34,29,0.8529,6,27,34,31,0
1,116,19,14,3,9,26,77,39,0.5065,45,26,0.5778,32,13,0.4063,28,25,0.8929,9,30,30,34,1
0,89,17,20,8,5,25,83,36,0.4337,55,33,0.6,28,3,0.1071,25,14,0.56,6,46,21,29,0
1,91,18,16,9,5,20,80,28,0.35,54,22,0.4074,26,6,0.2308,38,29,0.7632,7,38,27,21,1
0,73,16,14,4,4,17,87,28,0.3218,70,25,0.3571,17,3,0.1765,21,14,0.6667,9,35,24,21,0
1,103,27,10,8,3,22,83,40,0.4819,57,29,0.5088,26,11,0.4231,20,12,0.6,5,44,27,23,1
0,108,19,6,10,4,16,99,41,0.4141,65,28,0.4308,34,13,0.3824,22,13,0.5909,12,24,19,25,0
1,124,21,17,3,6,19,82,46,0.561,50,31,0.62,32,15,0.4688,20,17,0.85,5,43,43,24,1
0,88,18,12,11,4,18,88,32,0.3636,52,22,0.4231,36,10,0.2778,26,14,0.5385,15,34,17,29,0
1,102,23,18,9,3,29,83,40,0.4819,53,29,0.5472,30,11,0.3667,15,11,0.7333,8,39,36,21,1
0,102,22,12,3,3,24,96,40,0.4167,65,32,0.4923,31,8,0.2581,14,14,1,10,39,25,26,0
1,104,20,9,8,4,19,76,35,0.4605,51,28,0.549,25,7,0.28,37,27,0.7297,4,37,27,24,1
0,119,20,18,7,3,26,83,44,0.5301,54,32,0.5926,29,12,0.4138,24,19,0.7917,8,24,34,28,0
1,122,30,16,10,2,21,85,44,0.5176,55,34,0.6182,30,10,0.3333,26,24,0.9231,12,32,27,28,1
0,89,19,15,6,1,21,85,32,0.3765,56,26,0.4643,29,6,0.2069,25,19,0.76,15,28,17,22,0
1,108,27,14,8,7,15,78,42,0.5385,59,35,0.5932,19,7,0.3684,20,17,0.85,4,35,23,37,1
0,102,20,9,10,7,16,83,37,0.4458,41,23,0.561,42,14,0.3333,17,14,0.8235,7,31,27,27,1
1,91,21,16,7,5,12,83,35,0.4217,59,29,0.4915,24,6,0.25,17,15,0.8824,9,37,14,24,0
0,124,34,7,5,6,18,98,51,0.5204,70,42,0.6,28,9,0.3214,17,13,0.7647,9,31,33,24,0
1,127,32,11,3,10,17,97,50,0.5155,59,35,0.5932,38,15,0.3947,17,12,0.7059,9,34,40,32,1
0,126,21,11,10,6,25,87,44,0.5057,58,32,0.5517,29,12,0.4138,28,26,0.9286,7,24,37,20,0
1,133,27,15,5,2,21,83,44,0.5301,50,29,0.58,33,15,0.4545,34,30,0.8824,11,32,49,22,1
0,110,21,12,6,4,18,80,34,0.425,49,23,0.4694,31,11,0.3548,34,31,0.9118,4,32,32,23,0
1,119,26,11,8,3,23,89,45,0.5056,65,34,0.5231,24,11,0.4583,20,18,0.9,7,35,26,27,1
0,102,21,16,5,6,18,92,39,0.4239,66,29,0.4394,26,10,0.3846,20,14,0.7,18,38,24,35,1
1,99,20,12,7,8,18,82,37,0.4512,53,28,0.5283,29,9,0.3103,23,16,0.6957,5,33,26,31,0
0,105,20,11,4,3,15,73,37,0.5068,52,30,0.5769,21,7,0.3333,33,24,0.7273,4,32,18,34,0
1,130,21,6,5,4,23,99,46,0.4646,59,27,0.4576,40,19,0.475,21,19,0.9048,17,25,37,37,1
0,90,24,20,7,4,21,89,36,0.4045,64,31,0.4844,25,5,0.2,17,13,0.7647,18,39,29,26,0
1,92,18,11,10,8,21,76,33,0.4342,52,26,0.5,24,7,0.2917,26,19,0.7308,4,32,28,27,1
0,97,20,12,3,5,16,87,34,0.3908,50,22,0.44,37,12,0.3243,26,17,0.6538,16,33,23,18,0
1,103,28,10,9,4,23,85,42,0.4941,61,34,0.5574,24,8,0.3333,15,11,0.7333,9,30,24,27,1
0,114,30,16,10,2,20,90,46,0.5111,66,33,0.5,24,13,0.5417,13,9,0.6923,5,36,22,32,1
1,100,24,16,6,5,18,97,37,0.3814,61,28,0.459,36,9,0.25,20,17,0.85,15,37,32,26,0
0,129,30,11,7,6,21,90,51,0.5667,61,36,0.5902,29,15,0.5172,17,12,0.7059,9,42,28,34,1
1,97,19,12,7,5,25,87,36,0.4138,54,27,0.5,33,9,0.2727,19,16,0.8421,6,26,23,17,0
0,119,25,25,8,4,19,80,44,0.55,47,27,0.5745,33,17,0.5152,16,14,0.875,7,44,29,29,1
1,104,22,13,16,3,14,95,42,0.4421,70,32,0.4571,25,10,0.4,15,10,0.6667,6,27,27,25,0
0,103,22,12,6,4,20,97,35,0.3608,60,23,0.3833,37,12,0.3243,21,21,1,13,35,17,35,0
1,113,23,14,4,5,18,88,40,0.4545,63,31,0.4921,25,9,0.36,28,24,0.8571,10,44,22,35,1
0,107,30,12,13,4,14,91,44,0.4835,55,30,0.5455,36,14,0.3889,7,5,0.7143,7,26,26,24,0
1,111,23,18,7,5,12,84,44,0.5238,58,35,0.6034,26,9,0.3462,17,14,0.8235,13,36,27,27,1
0,92,21,18,8,2,21,87,33,0.3793,55,23,0.4182,32,10,0.3125,24,16,0.6667,15,34,27,30,0
1,100,25,14,15,8,19,79,35,0.443,52,26,0.5,27,9,0.3333,25,21,0.84,6,37,33,29,1
0,115,35,15,14,6,19,85,46,0.5412,59,39,0.661,26,7,0.2692,18,16,0.8889,12,26,31,25,1
1,98,17,20,12,4,15,77,34,0.4416,45,24,0.5333,32,10,0.3125,22,20,0.9091,10,25,25,22,0
0,120,28,9,6,5,19,93,44,0.4731,42,25,0.5952,51,19,0.3725,16,13,0.8125,6,47,32,33,1
1,88,22,11,4,3,16,87,34,0.3908,57,26,0.4561,30,8,0.2667,16,12,0.75,5,42,20,19,0
0,108,28,14,9,10,23,86,43,0.5,55,35,0.6364,31,8,0.2581,23,14,0.6087,11,31,32,24,0
1,115,28,16,7,0,17,91,39,0.4286,62,27,0.4355,29,12,0.4138,29,25,0.8621,16,32,29,26,1
0,107,23,13,9,8,11,101,42,0.4158,68,34,0.5,33,8,0.2424,17,15,0.8824,18,33,29,24,0
1,118,21,15,9,3,13,95,48,0.5053,74,38,0.5135,21,10,0.4762,16,12,0.75,12,38,37,29,1
0,120,26,18,6,5,19,69,39,0.5652,46,27,0.587,23,12,0.5217,36,30,0.8333,5,32,33,28,1
1,111,25,12,9,5,27,91,44,0.4835,65,34,0.5231,26,10,0.3846,18,13,0.7222,11,25,24,25,0
0,106,28,15,8,0,12,83,41,0.494,42,28,0.6667,41,13,0.3171,14,11,0.7857,10,27,27,29,1
1,99,23,16,12,3,21,82,43,0.5244,55,35,0.6364,27,8,0.2963,6,5,0.8333,7,24,28,26,0
0,108,24,19,6,7,20,86,42,0.4884,56,29,0.5179,30,13,0.4333,18,11,0.6111,8,32,25,26,1
1,104,17,18,13,6,18,89,40,0.4494,64,33,0.5156,25,7,0.28,25,17,0.68,13,33,22,27,0
0,115,24,8,12,6,17,96,40,0.4167,58,30,0.5172,38,10,0.2632,29,25,0.8621,13,30,25,23,1
1,110,24,19,4,4,25,77,41,0.5325,48,26,0.5417,29,15,0.5172,13,13,1,2,37,31,28,0
0,96,21,8,4,9,17,91,36,0.3956,60,23,0.3833,31,13,0.4194,14,11,0.7857,10,36,26,28,0
1,97,24,11,3,6,16,85,35,0.4118,49,20,0.4082,36,15,0.4167,17,12,0.7059,9,42,19,19,1
0,109,19,14,3,7,16,81,42,0.5185,62,34,0.5484,19,8,0.4211,21,17,0.8095,14,40,36,26,1
1,94,25,9,5,1,19,90,37,0.4111,61,28,0.459,29,9,0.3103,14,11,0.7857,11,25,22,19,0
0,99,25,16,6,3,12,87,35,0.4023,54,20,0.3704,33,15,0.4545,19,14,0.7368,13,31,21,23,1
1,96,16,15,10,8,16,94,41,0.4362,71,36,0.507,23,5,0.2174,15,9,0.6,16,32,22,16,0
0,86,17,19,7,6,23,81,29,0.358,56,21,0.375,25,8,0.32,23,20,0.8696,13,32,24,20,0
1,101,21,12,13,7,20,89,41,0.4607,54,35,0.6481,35,6,0.1714,15,13,0.8667,10,34,25,31,1
0,91,18,13,10,4,14,94,37,0.3936,61,27,0.4426,33,10,0.303,8,7,0.875,13,31,20,23,0
1,111,36,15,7,4,14,87,44,0.5057,57,29,0.5088,30,15,0.5,12,8,0.6667,10,41,22,27,1
0,111,29,13,7,1,23,82,45,0.5488,57,38,0.6667,25,7,0.28,17,14,0.8235,7,36,28,30,1
1,102,19,15,5,2,18,80,37,0.4625,51,25,0.4902,29,12,0.4138,25,16,0.64,8,27,23,26,0
0,111,25,11,8,5,26,84,41,0.4881,54,28,0.5185,30,13,0.4333,19,16,0.8421,5,34,26,33,1
1,109,21,12,5,4,19,93,40,0.4301,70,37,0.5286,23,3,0.1304,35,26,0.7429,17,36,35,25,0
0,133,29,15,6,5,18,89,52,0.5843,68,38,0.5588,21,14,0.6667,17,15,0.8824,9,36,34,36,1
1,109,24,14,10,6,15,93,47,0.5054,71,39,0.5493,22,8,0.3636,13,7,0.5385,6,24,23,41,0
0,104,21,10,7,1,16,77,39,0.5065,51,28,0.549,26,11,0.4231,24,15,0.625,5,31,25,37,0
1,121,30,11,10,2,15,81,46,0.5679,47,28,0.5957,34,18,0.5294,13,11,0.8462,5,36,36,27,1
0,98,20,12,6,1,21,80,32,0.4,44,18,0.4091,36,14,0.3889,24,20,0.8333,9,37,28,27,0
1,104,22,11,5,5,17,84,37,0.4405,52,26,0.5,32,11,0.3438,25,19,0.76,9,36,9,32,1
0,101,22,20,5,5,23,80,33,0.4125,38,16,0.4211,42,17,0.4048,20,18,0.9,7,31,28,27,0
1,104,28,13,10,3,16,87,42,0.4828,60,32,0.5333,27,10,0.3704,12,10,0.8333,5,34,32,26,1
0,98,19,14,5,3,24,84,36,0.4286,47,24,0.5106,37,12,0.3243,20,14,0.7,9,26,43,24,0
1,116,27,14,7,8,16,87,46,0.5287,65,40,0.6154,22,6,0.2727,27,18,0.6667,12,38,31,20,1
0,82,23,27,7,5,24,79,34,0.4304,57,30,0.5263,22,4,0.1818,13,10,0.7692,9,28,15,20,0
1,108,29,14,13,5,16,83,42,0.506,58,34,0.5862,25,8,0.32,21,16,0.7619,8,28,22,29,1
0,123,16,11,7,7,14,81,45,0.5556,48,29,0.6042,33,16,0.4848,21,17,0.8095,8,32,38,27,1
1,113,24,11,8,2,17,85,41,0.4824,50,25,0.5,35,16,0.4571,17,15,0.8824,10,27,31,32,0
0,103,23,15,11,6,17,82,37,0.4512,56,29,0.5179,26,8,0.3077,27,21,0.7778,8,35,25,25,1
1,89,20,20,5,6,19,89,37,0.4157,66,32,0.4848,23,5,0.2174,15,10,0.6667,11,36,26,20,0
0,91,21,17,3,3,19,83,33,0.3976,60,23,0.3833,23,10,0.4348,20,15,0.75,9,29,18,19,0
1,111,29,15,10,5,18,80,40,0.5,44,23,0.5227,36,17,0.4722,17,14,0.8235,5,34,22,36,1
0,102,23,12,14,1,18,93,41,0.4409,66,34,0.5152,27,7,0.2593,18,13,0.7222,16,23,20,35,0
1,115,27,17,9,4,14,81,45,0.5556,53,31,0.5849,28,14,0.5,14,11,0.7857,11,33,37,28,1
0,125,17,13,14,4,28,93,44,0.4731,62,32,0.5161,31,12,0.3871,33,25,0.7576,10,30,42,28,1
1,105,27,25,7,8,24,77,37,0.4805,49,29,0.5918,28,8,0.2857,31,23,0.7419,11,35,30,27,0
0,93,24,11,4,4,18,94,36,0.383,65,28,0.4308,29,8,0.2759,23,13,0.5652,16,32,28,29,0
1,112,19,14,7,7,21,83,39,0.4699,57,28,0.4912,26,11,0.4231,26,23,0.8846,12,44,33,24,1
0,106,33,20,4,6,20,90,39,0.4333,39,22,0.5641,51,17,0.3333,12,11,0.9167,8,42,21,29,0
1,115,20,7,10,3,12,92,44,0.4783,68,35,0.5147,24,9,0.375,25,18,0.72,8,38,26,27,1
0,109,16,10,8,6,16,74,38,0.5135,43,26,0.6047,31,12,0.3871,26,21,0.8077,4,31,35,26,1
1,101,23,13,3,3,17,88,39,0.4432,56,26,0.4643,32,13,0.4063,12,10,0.8333,15,26,24,33,0
0,138,33,12,7,4,19,93,54,0.5806,60,35,0.5833,33,19,0.5758,12,11,0.9167,4,31,29,37,0
1,140,33,16,5,1,21,88,52,0.5909,47,31,0.6596,41,21,0.5122,23,15,0.6522,7,34,31,33,1
0,92,14,20,6,4,16,69,29,0.4203,47,23,0.4894,22,6,0.2727,33,28,0.8485,9,34,21,23,1
1,88,18,16,12,5,26,81,34,0.4198,58,26,0.4483,23,8,0.3478,16,12,0.75,9,27,16,23,0
0,129,26,12,6,6,17,93,46,0.4946,61,30,0.4918,32,16,0.5,27,21,0.7778,14,48,28,41,1
1,81,15,11,8,4,23,97,33,0.3402,65,30,0.4615,32,3,0.0938,18,12,0.6667,11,33,9,22,0
0,98,25,17,4,7,23,87,37,0.4253,57,25,0.4386,30,12,0.4,18,12,0.6667,9,37,23,16,0
1,100,20,13,10,6,22,84,36,0.4286,55,27,0.4909,29,9,0.3103,22,19,0.8636,8,28,26,13,1
0,88,19,16,4,8,15,83,33,0.3976,56,26,0.4643,27,7,0.2593,18,15,0.8333,5,38,18,23,0
1,113,31,9,11,5,17,95,43,0.4526,52,27,0.5192,43,16,0.3721,14,11,0.7857,9,43,23,29,1
0,110,16,17,9,6,20,84,39,0.4643,58,30,0.5172,26,9,0.3462,34,23,0.6765,7,38,26,23,1
1,104,28,22,11,4,23,95,38,0.4,69,26,0.3768,26,12,0.4615,20,16,0.8,17,35,27,24,0
0,103,17,12,10,3,16,98,38,0.3878,65,25,0.3846,33,13,0.3939,17,14,0.8235,7,37,18,27,0
1,109,18,17,7,7,19,90,41,0.4556,59,32,0.5424,31,9,0.2903,22,18,0.8182,9,48,29,20,1
0,103,19,12,15,7,16,93,40,0.4301,56,31,0.5536,37,9,0.2432,17,14,0.8235,10,25,33,27,0
1,121,37,16,6,8,18,88,45,0.5114,59,31,0.5254,29,14,0.4828,20,17,0.85,18,33,23,37,1
0,81,16,14,6,4,11,90,32,0.3556,56,24,0.4286,34,8,0.2353,19,9,0.4737,17,33,27,19,0
1,106,28,8,5,7,19,96,42,0.4375,65,32,0.4923,31,10,0.3226,13,12,0.9231,13,38,30,22,1
0,108,23,10,6,3,16,91,42,0.4615,61,32,0.5246,30,10,0.3333,15,14,0.9333,14,43,31,21,1
1,95,22,9,5,5,16,88,36,0.4091,57,26,0.4561,31,10,0.3226,17,13,0.7647,7,33,30,26,0
0,82,17,12,8,6,12,95,33,0.3474,64,25,0.3906,31,8,0.2581,16,8,0.5,8,38,14,27,0
1,100,26,16,10,4,16,93,39,0.4194,59,25,0.4237,34,14,0.4118,9,8,0.8889,8,50,32,24,1
0,123,31,9,7,5,17,86,46,0.5349,51,31,0.6078,35,15,0.4286,24,16,0.6667,6,38,31,30,1
1,107,20,11,4,4,18,85,37,0.4353,41,21,0.5122,44,16,0.3636,19,17,0.8947,6,36,27,29,0
0,97,18,15,6,5,20,83,37,0.4458,63,32,0.5079,20,5,0.25,22,18,0.8182,13,40,30,29,1
1,91,16,10,5,9,21,89,34,0.382,62,27,0.4355,27,7,0.2593,20,16,0.8,12,26,16,22,0
0,113,19,14,8,4,22,87,41,0.4713,65,33,0.5077,22,8,0.3636,28,23,0.8214,11,35,27,40,0
1,114,22,11,5,4,19,83,41,0.494,57,32,0.5614,26,9,0.3462,30,23,0.7667,5,34,30,26,1
0,104,25,10,7,2,20,88,42,0.4773,60,39,0.65,28,3,0.1071,21,17,0.8095,7,32,23,23,0
1,130,26,12,5,7,16,86,43,0.5,45,24,0.5333,41,19,0.4634,34,25,0.7353,11,37,35,28,1
0,85,18,18,9,9,20,76,32,0.4211,56,26,0.4643,20,6,0.3,17,15,0.8824,2,35,23,23,0
1,91,16,16,7,7,21,88,32,0.3636,62,22,0.3548,26,10,0.3846,18,17,0.9444,13,38,19,23,1
0,94,17,7,8,2,18,85,35,0.4118,61,26,0.4262,24,9,0.375,19,15,0.7895,5,28,24,22,0
1,106,29,14,5,7,17,84,41,0.4881,55,31,0.5636,29,10,0.3448,17,14,0.8235,7,42,28,27,1
0,118,18,11,10,4,21,88,43,0.4886,53,28,0.5283,35,15,0.4286,18,17,0.9444,9,36,33,29,1
1,100,25,12,5,3,19,90,38,0.4222,67,29,0.4328,23,9,0.3913,21,15,0.7143,12,31,31,21,0
0,138,23,15,10,10,18,106,52,0.4906,82,43,0.5244,24,9,0.375,39,25,0.641,14,45,34,38,1
1,128,30,17,10,3,30,114,43,0.3772,55,22,0.4,59,21,0.3559,22,21,0.9545,18,42,22,30,0
0,111,28,12,7,4,16,82,43,0.5244,57,34,0.5965,25,9,0.36,20,16,0.8,8,33,24,26,1
1,104,23,12,7,3,14,83,37,0.4458,53,29,0.5472,30,8,0.2667,26,22,0.8462,10,31,29,25,0
0,98,20,17,7,5,16,88,38,0.4318,56,30,0.5357,32,8,0.25,23,14,0.6087,11,42,28,27,0
1,112,32,12,12,8,18,90,43,0.4778,57,30,0.5263,33,13,0.3939,17,13,0.7647,6,39,37,32,1
0,101,31,14,8,3,17,82,38,0.4634,44,25,0.5682,38,13,0.3421,14,12,0.8571,6,35,30,26,1
1,90,23,16,11,2,16,80,34,0.425,48,25,0.5208,32,9,0.2813,16,13,0.8125,9,36,22,24,0
0,123,29,17,7,0,25,84,46,0.5476,50,30,0.6,34,16,0.4706,22,15,0.6818,9,28,36,30,0
1,130,32,11,8,3,21,89,48,0.5393,62,36,0.5806,27,12,0.4444,27,22,0.8148,10,30,34,31,1
0,105,30,10,8,5,13,94,43,0.4574,67,38,0.5672,27,5,0.1852,19,14,0.7368,11,23,37,18,0
1,122,35,16,5,6,18,85,48,0.5647,58,36,0.6207,27,12,0.4444,15,14,0.9333,11,33,27,31,1
0,123,20,14,10,5,23,88,45,0.5114,59,32,0.5424,29,13,0.4483,22,20,0.9091,6,31,28,34,1
1,113,24,15,7,9,24,84,46,0.5476,65,39,0.6,19,7,0.3684,25,14,0.56,8,28,23,37,0
0,123,35,13,7,8,24,87,49,0.5632,50,31,0.62,37,18,0.4865,10,7,0.7,6,34,30,32,1
1,103,26,13,5,5,13,89,38,0.427,66,28,0.4242,23,10,0.4348,23,17,0.7391,11,31,26,29,0
0,115,30,15,6,4,28,83,38,0.4578,50,25,0.5,33,13,0.3939,33,26,0.7879,12,28,23,33,0
